x,y,z,player,worldName,time,block,damaged,cause,weapon,target,oldWorld,itemDrop,entity,hatched,contents,itemHeld,action
217,62,482,13,world,2440357,,,,,,,,,,,,
247,62,484,13,world,2440434,,,,,,,,,,,,
273,62,469,13,world,2440512,,,,,,,,,,,,
221,62,483,13,world,2440368,,,,,,,,,,,,
306,62,421,13,world,2440671,,,,,,,,,,,,
288,62,441,13,world,2440591,,,,,,,,,,,,
351,62,405,13,world,2440958,,,,,,,,,,,,
204,62,478,13,world,2440323,,,,,,,,,,,,
270,62,473,13,world,2440498,,,,,,,,,,,,
304,62,424,13,world,2440663,,,,,,,,,,,,
326,62,418,13,world,2440835,,,,,,,,,,,,
325,62,417,13,world,2440829,,,,,,,,,,,,
389,64,402,13,world,2441316,,,,,,,,,,,,
393,72,371,13,world,2441535,,,,,,,,,,,,
367,62,402,13,world,2441006,,,,,,,,,,,,
386,63,400,13,world,2441299,,,,,,,,,,,,
395,70,379,13,world,2441511,,,,,,,,,,,,
371,62,401,13,world,2441006,,,,,,,,,,,,
336,72,351,13,world,2441909,,,,,,,,,,,,
357,71,339,13,world,2441801,,,,,,,,,,,,
333,71,352,13,world,2441936,,,,,,,,,,,,
332,70,357,13,world,2442141,,,,,,,,,,,,
359,71,327,13,world,2441727,,,,,,,,,,,,
330,70,363,13,world,2442035,,,,,,,,,,,,
328,71,347,13,world,2442176,,,,,,,,,,,,
295,70,338,13,world,2442405,,,,,,,,,,,,
248,81,331,13,world,2442657,,,,,,,,,,,,
243,82,332,13,world,2442672,,,,,,,,,,,,
220,85,328,13,world,2442762,,,,,,,,,,,,
305,64,344,13,world,2442338,,,,,,,,,,,,
257,77,328,13,world,2442618,,,,,,,,,,,,
240,83,333,13,world,2442682,,,,,,,,,,,,
210,84,317,13,world,2442839,,,,,,,,,,,,
222,83,311,13,world,2442887,,,,,,,,,,,,
236,85,313,13,world,2442956,,,,,,,,,,,,
234,86,311,13,world,2442942,,,,,,,,,,,,
215,82,314,13,world,2442859,,,,,,,,,,,,
222,82,310,13,world,2442893,,,,,,,,,,,,
252,80,279,13,world,2443625,,,,,,,,,,,,
285,70,205,13,world,2443928,,,,,,,,,,,,
240,86,300,13,world,2443457,,,,,,,,,,,,
256,75,271,13,world,2443662,,,,,,,,,,,,
253,70,249,13,world,2443751,,,,,,,,,,,,
261,67,232,13,world,2443810,,,,,,,,,,,,
293,71,195,13,world,2443983,,,,,,,,,,,,
302,71,174,13,world,2444067,,,,,,,,,,,,
310,70,119,13,world,2444316,,,,,,,,,,,,
302,67,144,13,world,2444202,,,,,,,,,,,,
307,69,119,13,world,2444306,,,,,,,,,,,,
326,63,117,13,world,2444392,,,,,,,,,,,,
307,69,166,13,world,2444103,,,,,,,,,,,,
321,68,123,13,world,2444361,,,,,,,,,,,,
357,72,87,13,world,2444884,,,,,,,,,,,,
357,72,81,13,world,2445046,,,,,,,,,,,,
354,71,88,13,world,2444896,,,,,,,,,,,,
357,71,80,13,world,2445074,,,,,,,,,,,,
362,72,88,13,world,2445409,,,,,,,,,,,,
353,71,89,13,world,2444992,,,,,,,,,,,,
360,72,79,13,world,2445190,,,,,,,,,,,,
367,71,94,13,world,2444726,,,,,,,,,,,,
356,71,72,13,world,2445144,,,,,,,,,,,,
374,72,78,13,world,2445624,,,,,,,,,,,,
364,72,84,13,world,2445337,,,,,,,,,,,,
389,74,48,13,world,2445742,,,,,,,,,,,,
397,73,25,13,world,2445836,,,,,,,,,,,,
438,81,24,13,world,2446032,,,,,,,,,,,,
395,73,28,13,world,2445806,,,,,,,,,,,,
440,84,41,13,world,2446127,,,,,,,,,,,,
442,85,47,13,world,2446146,,,,,,,,,,,,
460,85,73,13,world,2446247,,,,,,,,,,,,
489,87,85,13,world,2446340,,,,,,,,,,,,
414,76,19,13,world,2445923,,,,,,,,,,,,
436,81,24,13,world,2446025,,,,,,,,,,,,
448,84,60,13,world,2446192,,,,,,,,,,,,
494,88,85,13,world,2446357,,,,,,,,,,,,
527,64,94,13,world,2446509,,,,,,,,,,,,
506,77,87,13,world,2446421,,,,,,,,,,,,
571,65,102,13,world,2446754,,,,,,,,,,,,
588,67,109,13,world,2446861,,,,,,,,,,,,
509,73,87,13,world,2446437,,,,,,,,,,,,
555,65,98,13,world,2446685,,,,,,,,,,,,
570,65,102,13,world,2446751,,,,,,,,,,,,
579,68,103,13,world,2446779,,,,,,,,,,,,
595,67,116,13,world,2446899,,,,,,,,,,,,
664,65,106,13,world,2447433,,,,,,,,,,,,
686,68,65,13,world,2447579,,,,,,,,,,,,
641,64,130,13,world,2447087,,,,,,,,,,,,
660,64,109,13,world,2447417,,,,,,,,,,,,
672,67,89,13,world,2447491,,,,,,,,,,,,
634,64,130,13,world,2447062,,,,,,,,,,,,
643,66,130,13,world,2447339,,,,,,,,,,,,
675,69,83,13,world,2447509,,,,,,,,,,,,
620,68,128,13,world,2447006,,,,,,,,,,,,
691,66,53,13,world,2447622,,,,,,,,,,,,
712,67,41,13,world,2447702,,,,,,,,,,,,
732,82,28,13,world,2447923,,,,,,,,,,,,
745,66,19,13,world,2448142,,,,,,,,,,,,
687,68,58,13,world,2447599,,,,,,,,,,,,
707,67,44,13,world,2447681,,,,,,,,,,,,
728,82,29,13,world,2447899,,,,,,,,,,,,
744,66,23,13,world,2448127,,,,,,,,,,,,
687,68,63,13,world,2447583,,,,,,,,,,,,
728,64,-46,13,world,2448512,,,,,,,,,,,,
724,66,-57,13,world,2448662,,,,,,,,,,,,
713,69,-86,13,world,2448804,,,,,,,,,,,,
696,71,-114,13,world,2448916,,,,,,,,,,,,
735,66,-5,13,world,2448308,,,,,,,,,,,,
729,66,-48,13,world,2448531,,,,,,,,,,,,
726,67,-58,13,world,2448657,,,,,,,,,,,,
736,68,-180,13,world,2449190,,,,,,,,,,,,
716,67,-84,13,world,2448779,,,,,,,,,,,,
696,72,-113,13,world,2448913,,,,,,,,,,,,
708,73,-152,13,world,2449070,,,,,,,,,,,,
756,68,-189,13,world,2449347,,,,,,,,,,,,
744,69,-1,13,world,2448266,,,,,,,,,,,,
734,69,-52,13,world,2448568,,,,,,,,,,,,
729,64,-16,13,world,2448350,,,,,,,,,,,,
734,69,-58,13,world,2448623,,,,,,,,,,,,
720,65,-58,13,world,2448674,,,,,,,,,,,,
712,72,-157,13,world,2449088,,,,,,,,,,,,
712,66,-88,13,world,2448813,,,,,,,,,,,,
699,72,-143,13,world,2449010,,,,,,,,,,,,
728,68,-172,13,world,2449157,,,,,,,,,,,,
716,70,-159,13,world,2449104,,,,,,,,,,,,
742,67,-183,13,world,2449209,,,,,,,,,,,,
763,68,-195,13,world,2449375,,,,,,,,,,,,
798,70,-211,13,world,2449521,,,,,,,,,,,,
762,68,-195,13,world,2449694,,,,,,,,,,,,
786,72,-211,13,world,2449485,,,,,,,,,,,,
797,70,-208,13,world,2449579,,,,,,,,,,,,
758,69,-190,13,world,2450022,,,,,,,,,,,,
766,69,-194,13,world,2450359,,,,,,,,,,,,
754,69,-192,13,world,2449978,,,,,,,,,,,,
753,69,-189,13,world,2450282,,,,,,,,,,,,
758,69,-190,13,world,2450422,,,,,,,,,,,,
803,70,-210,13,world,2449560,,,,,,,,,,,,
770,69,-197,13,world,2449668,,,,,,,,,,,,
789,71,-205,13,world,2449608,,,,,,,,,,,,
755,69,-191,13,world,2450000,,,,,,,,,,,,
752,69,-187,13,world,2450274,,,,,,,,,,,,
756,68,-193,13,world,2449872,,,,,,,,,,,,
752,68,-191,13,world,2450122,,,,,,,,,,,,
763,68,-193,13,world,2450340,,,,,,,,,,,,
751,70,-195,13,world,2450847,,,,,,,,,,,,
753,68,-192,13,world,2451402,,,,,,,,,,,,
754,69,-187,13,world,2450713,,,,,,,,,,,,
754,68,-195,13,world,2450823,,,,,,,,,,,,
772,69,-197,13,world,2452286,,,,,,,,,,,,
784,69,-204,13,world,2452330,,,,,,,,,,,,
819,71,-212,13,world,2452444,,,,,,,,,,,,
843,68,-204,13,world,2452533,,,,,,,,,,,,
806,70,-209,13,world,2452399,,,,,,,,,,,,
832,67,-210,13,world,2452493,,,,,,,,,,,,
760,69,-192,13,world,2452248,,,,,,,,,,,,
778,68,-201,13,world,2452309,,,,,,,,,,,,
802,70,-209,13,world,2452389,,,,,,,,,,,,
830,70,-211,13,world,2452481,,,,,,,,,,,,
835,68,-209,13,world,2452502,,,,,,,,,,,,
880,69,-188,13,world,2452685,,,,,,,,,,,,
905,68,-160,13,world,2452801,,,,,,,,,,,,
881,69,-188,13,world,2452686,,,,,,,,,,,,
892,70,-176,13,world,2452736,,,,,,,,,,,,
923,69,-150,13,world,2452945,,,,,,,,,,,,
900,70,-166,13,world,2452772,,,,,,,,,,,,
937,71,-127,13,world,2453092,,,,,,,,,,,,
959,72,-94,13,world,2453276,,,,,,,,,,,,
981,72,-45,13,world,2453461,,,,,,,,,,,,
988,71,-25,13,world,2453546,,,,,,,,,,,,
937,72,-134,13,world,2453067,,,,,,,,,,,,
952,72,-98,13,world,2453253,,,,,,,,,,,,
986,71,-28,13,world,2453532,,,,,,,,,,,,
935,71,-114,13,world,2453181,,,,,,,,,,,,
953,72,-98,13,world,2453255,,,,,,,,,,,,
935,70,-116,13,world,2453176,,,,,,,,,,,,
950,73,-100,13,world,2453245,,,,,,,,,,,,
974,72,-76,13,world,2453358,,,,,,,,,,,,
984,72,-31,13,world,2453520,,,,,,,,,,,,
974,74,23,13,world,2453750,,,,,,,,,,,,
957,65,36,13,world,2453851,,,,,,,,,,,,
978,76,16,13,world,2453725,,,,,,,,,,,,
949,64,31,13,world,2453881,,,,,,,,,,,,
919,61,17,13,world,2453996,,,,,,,,,,,,
942,64,23,13,world,2453913,,,,,,,,,,,,
985,74,7,13,world,2453675,,,,,,,,,,,,
964,64,37,13,world,2453824,,,,,,,,,,,,
914,66,17,13,world,2454060,,,,,,,,,,,,
901,74,26,13,world,2454206,,,,,,,,,,,,
899,72,25,13,world,2455269,,,,,,,,,,,,
894,73,41,13,world,2454339,,,,,,,,,,,,
897,72,25,13,world,2454537,,,,,,,,,,,,
895,73,27,13,world,2454439,,,,,,,,,,,,
897,72,18,13,world,2455295,,,,,,,,,,,,
894,75,8,13,world,2455351,,,,,,,,,,,,
887,76,5,13,world,2455668,,,,,,,,,,,,
891,75,9,13,world,2455692,,,,,,,,,,,,
885,78,3,13,world,2455601,,,,,,,,,,,,
897,73,18,13,world,2668975,,,,,,,,,,,,
899,72,28,13,world,2669582,,,,,,,,,,,,
905,74,30,13,world,2669780,,,,,,,,,,,,
899,73,27,13,world,2670006,,,,,,,,,,,,
905,73,24,13,world,2670030,,,,,,,,,,,,
909,72,24,13,world,2669307,,,,,,,,,,,,
898,72,27,13,world,2669578,,,,,,,,,,,,
891,72,35,13,world,2669823,,,,,,,,,,,,
892,72,35,13,world,2669822,,,,,,,,,,,,
908,72,26,13,world,2670058,,,,,,,,,,,,
909,73,29,13,world,2670058,,,,,,,,,,,,
907,73,35,13,world,2671029,,,,,,,,,,,,
910,73,37,13,world,2670932,,,,,,,,,,,,
907,73,37,13,world,2671132,,,,,,,,,,,,
908,73,36,13,world,2671049,,,,,,,,,,,,
909,73,39,13,world,2672065,,,,,,,,,,,,
910,73,37,13,world,2672411,,,,,,,,,,,,
910,73,36,13,world,2672646,,,,,,,,,,,,
908,74,31,13,world,2672914,,,,,,,,,,,,
909,73,35,13,world,2672888,,,,,,,,,,,,
906,73,31,13,world,2673032,,,,,,,,,,,,
908,72,30,13,world,2673066,,,,,,,,,,,,
909,73,31,13,world,2673279,,,,,,,,,,,,
908,73,32,13,world,2673392,,,,,,,,,,,,
908,73,37,13,world,2672529,,,,,,,,,,,,
908,72,40,13,world,2672784,,,,,,,,,,,,
907,73,27,13,world,2672927,,,,,,,,,,,,
909,72,41,13,world,2673719,,,,,,,,,,,,
909,72,40,13,world,2673749,,,,,,,,,,,,
909,73,35,13,world,2674222,,,,,,,,,,,,
941,63,25,13,world,2674454,,,,,,,,,,,,
922,63,22,13,world,2674313,,,,,,,,,,,,
930,62,21,13,world,2674397,,,,,,,,,,,,
940,63,24,13,world,2674452,,,,,,,,,,,,
909,73,38,13,world,2675033,,,,,,,,,,,,
907,73,38,13,world,2675508,,,,,,,,,,,,
911,73,27,13,world,2675873,,,,,,,,,,,,
903,74,29,13,world,2674936,,,,,,,,,,,,
908,73,39,13,world,2675007,,,,,,,,,,,,
906,72,25,13,world,2675998,,,,,,,,,,,,
921,66,21,13,world,2676051,,,,,,,,,,,,
924,62,20,13,world,2676195,,,,,,,,,,,,
913,69,24,13,world,2676359,,,,,,,,,,,,
908,73,36,13,world,2677144,,,,,,,,,,,,
914,68,20,13,world,2676342,,,,,,,,,,,,
930,64,18,13,world,2676172,,,,,,,,,,,,
909,73,36,13,world,2677139,,,,,,,,,,,,
911,72,39,13,world,2682139,,,,,,,,,,,,
906,73,36,13,world,2682222,,,,,,,,,,,,
910,72,40,13,world,2683208,,,,,,,,,,,,
906,73,37,13,world,2682811,,,,,,,,,,,,
912,73,38,13,world,2682439,,,,,,,,,,,,
909,72,41,13,world,2682762,,,,,,,,,,,,
910,72,39,13,world,2682987,,,,,,,,,,,,
911,73,39,13,world,2683474,,,,,,,,,,,,
907,75,39,13,world,2683637,,,,,,,,,,,,
905,74,36,13,world,2684112,,,,,,,,,,,,
906,74,39,13,world,2683603,,,,,,,,,,,,
912,73,39,13,world,2684214,,,,,,,,,,,,
910,74,36,13,world,2683664,,,,,,,,,,,,
908,73,37,13,world,2683812,,,,,,,,,,,,
905,74,40,13,world,2684049,,,,,,,,,,,,
906,73,39,13,world,2684169,,,,,,,,,,,,
912,74,36,13,world,2683668,,,,,,,,,,,,
908,72,40,13,world,2684012,,,,,,,,,,,,
905,73,39,13,world,2684166,,,,,,,,,,,,
913,74,40,13,world,2683707,,,,,,,,,,,,
908,73,38,13,world,2683811,,,,,,,,,,,,
908,73,42,13,world,2684067,,,,,,,,,,,,
901,72,27,13,world,2684718,,,,,,,,,,,,
909,74,35,13,world,2684528,,,,,,,,,,,,
902,74,30,13,world,2684746,,,,,,,,,,,,
909,72,41,13,world,2684458,,,,,,,,,,,,
913,73,39,13,world,2685249,,,,,,,,,,,,
908,73,37,13,world,2685176,,,,,,,,,,,,
909,73,42,13,world,2684458,,,,,,,,,,,,
908,73,32,13,world,2684774,,,,,,,,,,,,
908,72,40,13,world,2685688,,,,,,,,,,,,
911,74,36,13,world,2685658,,,,,,,,,,,,
906,72,39,13,world,2686442,,,,,,,,,,,,
897,72,19,13,world,2686684,,,,,,,,,,,,
909,72,41,13,world,2685993,,,,,,,,,,,,
908,72,39,13,world,2686344,,,,,,,,,,,,
911,73,38,13,world,2685921,,,,,,,,,,,,
912,73,39,13,world,2686290,,,,,,,,,,,,
895,73,14,13,world,2686709,,,,,,,,,,,,
910,72,39,13,world,2686526,,,,,,,,,,,,
887,81,0,13,world,2686830,,,,,,,,,,,,
875,79,-4,13,world,2686917,,,,,,,,,,,,
899,72,20,13,world,2687114,,,,,,,,,,,,
911,73,39,13,world,2687276,,,,,,,,,,,,
896,76,9,13,world,2687075,,,,,,,,,,,,
909,73,31,13,world,2687165,,,,,,,,,,,,
893,74,-1,13,world,2687010,,,,,,,,,,,,
898,72,20,13,world,2687113,,,,,,,,,,,,
911,73,40,13,world,2687275,,,,,,,,,,,,
910,72,41,13,world,2687543,,,,,,,,,,,,
910,72,40,13,world,2687725,,,,,,,,,,,,
908,72,41,13,world,2687781,,,,,,,,,,,,
908,72,39,13,world,2688779,,,,,,,,,,,,
911,72,41,13,world,2689208,,,,,,,,,,,,
905,72,39,13,world,2688932,,,,,,,,,,,,
913,72,39,13,world,2688669,,,,,,,,,,,,
906,72,39,13,world,2688866,,,,,,,,,,,,
906,72,40,13,world,2689258,,,,,,,,,,,,
906,73,41,13,world,2689752,,,,,,,,,,,,
912,72,38,13,world,2689662,,,,,,,,,,,,
909,72,40,13,world,2689258,,,,,,,,,,,,
909,72,40,13,world,2689908,,,,,,,,,,,,
910,72,38,13,world,2689342,,,,,,,,,,,,
911,72,39,13,world,2689616,,,,,,,,,,,,
911,72,39,13,world,2690205,,,,,,,,,,,,
908,72,39,13,world,2690129,,,,,,,,,,,,
909,72,39,13,world,2690703,,,,,,,,,,,,
909,74,32,13,world,2690819,,,,,,,,,,,,
911,72,38,13,world,2691076,,,,,,,,,,,,
913,72,39,13,world,2691099,,,,,,,,,,,,
905,73,36,13,world,2690662,,,,,,,,,,,,
906,73,36,13,world,2690595,,,,,,,,,,,,
909,74,33,13,world,2690789,,,,,,,,,,,,
909,74,35,13,world,2690880,,,,,,,,,,,,
908,73,30,13,world,2691352,,,,,,,,,,,,
906,72,23,13,world,2691461,,,,,,,,,,,,
907,73,28,13,world,2691361,,,,,,,,,,,,
903,72,22,13,world,2691598,,,,,,,,,,,,
902,72,26,13,world,2692121,,,,,,,,,,,,
909,72,39,13,world,2692630,,,,,,,,,,,,
899,72,23,13,world,2691662,,,,,,,,,,,,
903,73,26,13,world,2692125,,,,,,,,,,,,
907,72,39,13,world,2692729,,,,,,,,,,,,
912,72,39,13,world,2693898,,,,,,,,,,,,
906,72,41,13,world,2693636,,,,,,,,,,,,
909,72,39,13,world,2694515,,,,,,,,,,,,
905,72,36,13,world,2695004,,,,,,,,,,,,
904,73,38,13,world,2694132,,,,,,,,,,,,
907,72,40,13,world,2694087,,,,,,,,,,,,
912,72,38,13,world,2694613,,,,,,,,,,,,
910,72,36,13,world,2694926,,,,,,,,,,,,
904,73,42,13,world,2695678,,,,,,,,,,,,
910,72,39,13,world,2695787,,,,,,,,,,,,
909,72,36,13,world,2696798,,,,,,,,,,,,
914,72,38,13,world,2697451,,,,,,,,,,,,
911,72,39,13,world,2697644,,,,,,,,,,,,
914,72,39,13,world,2697268,,,,,,,,,,,,
907,72,40,13,world,2697036,,,,,,,,,,,,
909,72,37,13,world,2697880,,,,,,,,,,,,
904,72,41,13,world,2697724,,,,,,,,,,,,
909,72,36,13,world,2697978,,,,,,,,,,,,
910,72,42,13,world,2698188,,,,,,,,,,,,
908,72,39,13,world,2698317,,,,,,,,,,,,
908,72,39,13,world,2698167,,,,,,,,,,,,
908,72,38,13,world,2698321,,,,,,,,,,,,
908,72,37,13,world,2698132,,,,,,,,,,,,
910,72,37,13,world,2698232,,,,,,,,,,,,
908,72,42,13,world,2698778,,,,,,,,,,,,
911,72,38,13,world,2698568,,,,,,,,,,,,
908,72,41,13,world,2698769,,,,,,,,,,,,
909,72,38,13,world,2699050,,,,,,,,,,,,
908,72,38,13,world,2699148,,,,,,,,,,,,
912,72,38,13,world,2699128,,,,,,,,,,,,
909,72,39,13,world,2699384,,,,,,,,,,,,
910,72,40,13,world,2699685,,,,,,,,,,,,
908,72,40,13,world,2699706,,,,,,,,,,,,
912,72,38,13,world,2699096,,,,,,,,,,,,
912,72,40,13,world,2698944,,,,,,,,,,,,
908,72,41,13,world,2699847,,,,,,,,,,,,
909,72,38,13,world,2700977,,,,,,,,,,,,
910,72,39,13,world,2700383,,,,,,,,,,,,
909,72,40,13,world,2700328,,,,,,,,,,,,
906,72,37,13,world,2700458,,,,,,,,,,,,
907,72,38,13,world,2700532,,,,,,,,,,,,
911,72,40,13,world,2700959,,,,,,,,,,,,
911,72,40,13,world,2700734,,,,,,,,,,,,
909,72,39,13,world,2701027,,,,,,,,,,,,
908,72,40,13,world,2701291,,,,,,,,,,,,
910,72,36,13,world,2701625,,,,,,,,,,,,
908,72,28,13,world,2701697,,,,,,,,,,,,
910,73,34,13,world,2701663,,,,,,,,,,,,
909,73,37,13,world,2701883,,,,,,,,,,,,
908,72,38,13,world,2703611,,,,,,,,,,,,
907,72,42,13,world,2702637,,,,,,,,,,,,
912,72,39,13,world,2702934,,,,,,,,,,,,
908,72,36,13,world,2703284,,,,,,,,,,,,
911,72,39,13,world,2703877,,,,,,,,,,,,
911,72,38,13,world,2704326,,,,,,,,,,,,
909,72,38,13,world,2704604,,,,,,,,,,,,
909,72,37,13,world,2703927,,,,,,,,,,,,
907,72,40,13,world,2704013,,,,,,,,,,,,
910,72,38,13,world,2705399,,,,,,,,,,,,
911,72,42,13,world,2705615,,,,,,,,,,,,
912,72,41,13,world,2705745,,,,,,,,,,,,
909,73,32,13,world,2705853,,,,,,,,,,,,
910,73,29,13,world,2706005,,,,,,,,,,,,
911,72,41,13,world,2706724,,,,,,,,,,,,
909,72,41,13,world,2706469,,,,,,,,,,,,
908,72,37,13,world,2706255,,,,,,,,,,,,
909,72,36,13,world,2706247,,,,,,,,,,,,
909,72,37,13,world,2707028,,,,,,,,,,,,
909,72,41,13,world,2707881,,,,,,,,,,,,
909,72,38,13,world,2708235,,,,,,,,,,,,
912,72,40,13,world,2708391,,,,,,,,,,,,
909,72,40,13,world,2708074,,,,,,,,,,,,
906,72,38,13,world,2708726,,,,,,,,,,,,
909,73,35,13,world,2708969,,,,,,,,,,,,
912,72,37,13,world,2709551,,,,,,,,,,,,
907,72,39,13,world,2709586,,,,,,,,,,,,
908,73,32,13,world,2709450,,,,,,,,,,,,
911,72,39,13,world,2710013,,,,,,,,,,,,
911,72,40,13,world,2710200,,,,,,,,,,,,
909,72,37,13,world,2710111,,,,,,,,,,,,
912,73,35,13,world,2710410,,,,,,,,,,,,
908,73,36,13,world,2710453,,,,,,,,,,,,
908,72,40,13,world,2710365,,,,,,,,,,,,
908,72,41,13,world,2710370,,,,,,,,,,,,
908,72,40,13,world,2710495,,,,,,,,,,,,
908,72,40,13,world,2711157,,,,,,,,,,,,
909,73,31,13,world,2711266,,,,,,,,,,,,
911,72,27,13,world,2711301,,,,,,,,,,,,
905,74,29,13,world,2711451,,,,,,,,,,,,
907,73,28,13,world,2711438,,,,,,,,,,,,
898,72,31,13,world,2711774,,,,,,,,,,,,
908,73,31,13,world,2711964,,,,,,,,,,,,
909,72,27,13,world,2712012,,,,,,,,,,,,
904,75,32,13,world,2712294,,,,,,,,,,,,
908,73,29,13,world,2712550,,,,,,,,,,,,
909,72,28,13,world,2712683,,,,,,,,,,,,
907,73,31,13,world,2712663,,,,,,,,,,,,
909,72,30,13,world,2712926,,,,,,,,,,,,
908,73,29,13,world,2713147,,,,,,,,,,,,
908,72,26,13,world,2713421,,,,,,,,,,,,
907,74,29,13,world,2713929,,,,,,,,,,,,
912,72,28,13,world,2714117,,,,,,,,,,,,
910,72,39,13,world,2714357,,,,,,,,,,,,
908,72,26,13,world,2713702,,,,,,,,,,,,
904,74,29,13,world,2713862,,,,,,,,,,,,
908,73,32,13,world,2714326,,,,,,,,,,,,
912,73,29,13,world,2714127,,,,,,,,,,,,
910,72,39,13,world,2714966,,,,,,,,,,,,
913,72,39,13,world,2715065,,,,,,,,,,,,
905,73,27,13,world,2715185,,,,,,,,,,,,
908,77,32,13,world,2715463,,,,,,,,,,,,
906,73,27,13,world,2715605,,,,,,,,,,,,
903,75,32,13,world,2715369,,,,,,,,,,,,
907,72,26,13,world,2715613,,,,,,,,,,,,
906,74,30,13,world,2715321,,,,,,,,,,,,
903,76,32,13,world,2715403,,,,,,,,,,,,
905,74,28,13,world,2715595,,,,,,,,,,,,
911,73,28,13,world,2715658,,,,,,,,,,,,
912,73,30,13,world,2716007,,,,,,,,,,,,
910,72,28,13,world,2716121,,,,,,,,,,,,
903,74,27,13,world,2715837,,,,,,,,,,,,
908,72,28,13,world,2715960,,,,,,,,,,,,
911,72,27,13,world,2716049,,,,,,,,,,,,
911,73,28,13,world,2716403,,,,,,,,,,,,
913,71,25,13,world,2716546,,,,,,,,,,,,
910,72,22,13,world,2716753,,,,,,,,,,,,
905,72,22,13,world,2716846,,,,,,,,,,,,
912,70,24,13,world,2716535,,,,,,,,,,,,
913,73,29,13,world,2716485,,,,,,,,,,,,
911,71,22,13,world,2716746,,,,,,,,,,,,
898,73,26,13,world,2717046,,,,,,,,,,,,
907,72,26,13,world,2716858,,,,,,,,,,,,
910,73,27,13,world,2716948,,,,,,,,,,,,
900,72,24,13,world,2717035,,,,,,,,,,,,
898,72,27,13,world,2717173,,,,,,,,,,,,
902,72,26,13,world,2717382,,,,,,,,,,,,
910,72,29,13,world,2717469,,,,,,,,,,,,
891,71,39,13,world,2717941,,,,,,,,,,,,
906,73,28,13,world,2717863,,,,,,,,,,,,
905,74,28,13,world,2717867,,,,,,,,,,,,
899,72,30,13,world,2718442,,,,,,,,,,,,
894,72,24,13,world,2718869,,,,,,,,,,,,
895,71,20,13,world,2719034,,,,,,,,,,,,
910,73,35,13,world,2719114,,,,,,,,,,,,
907,73,28,13,world,2718353,,,,,,,,,,,,
895,72,30,13,world,2718455,,,,,,,,,,,,
880,68,33,13,world,2718543,,,,,,,,,,,,
880,68,32,13,world,2718542,,,,,,,,,,,,
894,71,21,13,world,2718881,,,,,,,,,,,,
904,73,25,13,world,2719071,,,,,,,,,,,,
907,73,36,13,world,2719260,,,,,,,,,,,,
907,72,37,13,world,2719364,,,,,,,,,,,,
886,63,40,13,world,2720288,,,,,,,,,,,,
898,72,29,13,world,2720153,,,,,,,,,,,,
890,71,35,13,world,2720183,,,,,,,,,,,,
884,37,40,13,world,2720821,,,,,,,,,,,,
884,40,38,13,world,2720516,,,,,,,,,,,,
888,40,43,13,world,2721082,,,,,,,,,,,,
890,40,45,13,world,2721189,,,,,,,,,,,,
888,65,41,13,world,2721636,,,,,,,,,,,,
888,54,41,13,world,2721573,,,,,,,,,,,,
888,58,41,13,world,2721596,,,,,,,,,,,,
903,74,28,13,world,2721796,,,,,,,,,,,,
909,74,34,13,world,2721887,,,,,,,,,,,,
894,72,32,13,world,2721757,,,,,,,,,,,,
909,74,12,13,world,2721987,,,,,,,,,,,,
908,73,19,13,world,2721938,,,,,,,,,,,,
909,73,28,13,world,2722035,,,,,,,,,,,,
888,68,39,13,world,2721658,,,,,,,,,,,,
895,72,30,13,world,2721766,,,,,,,,,,,,
908,73,36,13,world,2721881,,,,,,,,,,,,
902,74,28,13,world,2721793,,,,,,,,,,,,
910,72,27,13,world,2722769,,,,,,,,,,,,
910,73,30,13,world,2722551,,,,,,,,,,,,
907,72,24,13,world,2722596,,,,,,,,,,,,
909,72,27,13,world,2722896,,,,,,,,,,,,
908,72,28,13,world,2723958,,,,,,,,,,,,
911,72,38,13,world,2723502,,,,,,,,,,,,
905,72,25,13,world,2723971,,,,,,,,,,,,
903,72,24,13,world,2723980,,,,,,,,,,,,
884,71,15,13,world,2724123,,,,,,,,,,,,
908,73,28,13,world,2724578,,,,,,,,,,,,
910,72,37,13,world,2724706,,,,,,,,,,,,
907,72,39,13,world,2724978,,,,,,,,,,,,
910,72,38,13,world,2725556,,,,,,,,,,,,
908,72,38,13,world,2725478,,,,,,,,,,,,
905,72,39,13,world,2725350,,,,,,,,,,,,
910,72,39,13,world,2726181,,,,,,,,,,,,
910,72,39,13,world,2725553,,,,,,,,,,,,
904,73,24,13,world,2727183,,,,,,,,,,,,
905,73,24,13,world,2727181,,,,,,,,,,,,
901,73,26,13,world,2727305,,,,,,,,,,,,
909,73,35,13,world,2727985,,,,,,,,,,,,
910,72,41,13,world,2728048,,,,,,,,,,,,
908,73,35,13,world,2727826,,,,,,,,,,,,
908,73,36,13,world,2729088,,,,,,,,,,,,
910,73,29,13,world,2729436,,,,,,,,,,,,
908,73,31,13,world,2729422,,,,,,,,,,,,
910,72,25,13,world,2729455,,,,,,,,,,,,
884,76,7,13,world,2729903,,,,,,,,,,,,
906,73,21,13,world,2729645,,,,,,,,,,,,
860,77,-15,13,world,2730037,,,,,,,,,,,,
906,72,24,13,world,2729763,,,,,,,,,,,,
890,76,8,13,world,2729882,,,,,,,,,,,,
879,78,4,13,world,2729926,,,,,,,,,,,,
860,78,-15,13,world,2730040,,,,,,,,,,,,
867,75,-9,13,world,2730000,,,,,,,,,,,,
